TUCASEID,GEMETSTA,GTMETSTA,PEEDUCA,PEHSPNON,PTDTRACE,TEAGE,TELFS,TEMJOT,TESCHENR,TESCHLVL,TESEX,TESPEMPNOT,TRCHILDNUM,TRDPFTPT,TRERNWA,TRHOLIDAY,TRSPFTPT,TRSPPRES,TRYHHCHILD,TUDIARYDAY,TUFNWGTP,TEHRUSLT,TUYEAR,TU20FWGT,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,t16,t18,t50
20210101211903,-1,1,39,2,1,70,5,-1,-1,-1,1,2,0,-1,-1,0,-1,1,-1,2,17659166.141371,-1,2021,-1.000000,705,245,0,15,0,0,0,0,0,0,100,325,0,0,0,0,50,0
20210101211912,-1,2,43,2,1,50,5,-1,-1,-1,1,-1,1,-1,-1,0,-1,3,16,1,4293985.182361,-1,2021,-1.000000,720,0,0,0,0,0,0,0,0,0,20,700,0,0,0,0,0,0
20210101211914,-1,1,39,2,7,32,1,1,2,-1,1,-1,0,1,118750,0,-1,3,-1,7,3523169.336497,65,2021,-1.000000,510,840,0,0,0,0,0,0,0,0,15,75,0,0,0,0,0,0
20210101211930,-1,1,46,2,1,48,5,-1,2,-1,2,1,2,-1,-1,0,1,1,15,3,11882191.175175,-1,2021,-1.000000,540,180,312,0,0,0,117,0,0,0,90,133,0,0,0,8,60,0
20210101211934,-1,1,43,2,1,77,5,-1,-1,-1,2,2,0,-1,-1,0,-1,1,-1,7,4893984.161017,-1,2021,-1.000000,540,113,0,0,0,0,0,45,0,0,55,562,0,0,0,80,45,0
20210101211970,-1,2,44,2,1,74,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,1,1921450.715863,-1,2021,-1.000000,630,20,0,60,0,0,30,0,0,0,135,205,0,0,0,0,360,0
20210101211994,-1,1,39,1,1,33,3,-1,2,-1,2,1,2,-1,-1,0,1,1,4,1,4586161.379485,-1,2021,-1.000000,625,206,30,0,0,0,0,0,0,0,140,309,45,0,0,0,85,0
20210101211996,-1,1,43,1,1,52,1,2,-1,-1,1,-1,0,1,109615,0,-1,3,-1,1,1733898.332104,41,2021,-1.000000,780,0,0,0,0,0,50,0,0,0,75,450,15,0,0,5,65,0
20210101212002,-1,1,40,2,4,31,1,2,2,-1,2,1,2,1,60000,0,1,1,2,5,7555534.200783,40,2021,-1.000000,568,90,405,2,0,0,20,0,0,0,95,120,0,0,0,0,140,0
20210101212035,-1,1,43,2,4,50,1,2,-1,-1,1,-1,0,1,120240,0,-1,3,-1,1,3466965.059471,40,2021,-1.000000,750,0,0,0,0,0,60,0,0,0,0,590,0,0,0,0,40,0
20210101212046,-1,1,42,2,1,41,1,2,2,-1,2,1,1,1,165600,0,1,1,5,1,3543325.508876,40,2021,-1.000000,745,270,285,0,0,0,0,0,0,0,40,90,0,0,0,0,10,0
20210101212051,-1,2,39,2,1,80,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,4,7557014.518627,-1,2021,-1.000000,660,113,0,0,0,0,0,0,0,0,90,508,0,0,0,60,7,2
20210101212057,-1,2,40,2,1,57,1,2,-1,-1,1,1,0,1,144000,0,1,1,-1,7,6099820.005947,40,2021,-1.000000,420,450,0,0,0,0,0,0,0,0,0,570,0,0,0,0,0,0
20210101212066,-1,1,43,2,1,51,1,2,-1,-1,2,-1,0,1,221153,0,-1,3,-1,7,3002584.765409,40,2021,-1.000000,715,210,0,55,0,0,0,0,0,0,55,240,60,0,0,60,45,0
20210101212075,-1,1,39,2,1,57,5,-1,-1,-1,2,2,0,-1,-1,0,-1,1,-1,4,20980666.731209,-1,2021,-1.000000,705,220,0,0,0,0,15,0,0,0,169,249,0,0,0,0,82,0
20210101212088,-1,1,40,2,1,80,1,2,-1,-1,2,2,0,2,1523,0,-1,1,-1,7,4779585.858549,-4,2021,-1.000000,450,125,0,0,0,0,90,0,0,0,12,725,0,0,0,0,38,0
20210101212124,-1,1,40,2,1,80,5,-1,-1,-1,1,2,0,-1,-1,0,-1,1,-1,5,10698841.490861,-1,2021,-1.000000,480,445,160,0,0,0,30,0,0,0,30,190,60,0,0,0,45,0
20210101212143,-1,1,43,2,1,54,1,2,-1,-1,1,1,0,1,288461,0,2,1,-1,1,8306844.794506,45,2021,-1.000000,485,85,10,0,0,0,30,0,0,0,45,405,165,0,0,0,185,30
20210101212144,-1,1,41,2,1,67,1,2,-1,-1,2,1,0,2,45000,0,1,1,-1,7,4184834.100032,30,2021,-1.000000,360,390,0,0,0,0,0,0,0,0,50,330,60,0,0,250,0,0
20210101212145,-1,1,41,2,1,30,5,-1,2,-1,2,1,3,-1,-1,0,1,1,0,1,3224480.187006,-1,2021,-1.000000,615,55,65,0,0,0,20,0,0,0,35,380,0,0,0,0,165,105
20210101212146,-1,1,39,2,1,60,5,-1,-1,-1,2,2,0,-1,-1,0,-1,2,-1,2,13084774.020186,-1,2021,-1.000000,525,355,0,380,0,0,0,0,0,0,60,120,0,0,0,0,0,0
20210101212173,-1,1,44,2,1,75,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,2,5535281.115351,-1,2021,-1.000000,570,42,0,300,0,0,0,0,0,0,40,188,0,0,0,180,0,120
20210101212189,-1,1,41,2,1,66,1,2,-1,-1,2,-1,0,1,115384,0,-1,3,-1,7,2091020.682340,40,2021,-1.000000,660,69,0,22,210,0,20,0,0,0,80,15,229,0,0,0,135,0
20210101212190,-1,1,39,2,2,70,5,-1,-1,-1,2,2,0,-1,-1,0,-1,1,-1,1,3061523.400200,-1,2021,-1.000000,695,0,0,0,0,0,0,0,0,0,95,650,0,0,0,0,0,0
20210101212211,-1,1,39,2,1,29,1,2,2,-1,1,2,3,1,60000,0,-1,1,3,7,7203101.314013,40,2021,-1.000000,385,415,180,0,0,0,0,0,0,0,70,306,0,0,0,0,44,40
20210101212226,-1,1,40,1,1,56,1,1,-1,-1,2,-1,1,2,19200,0,-1,3,0,6,15126513.185558,32,2021,-1.000000,610,240,0,0,495,0,0,0,0,0,75,0,0,0,0,0,20,0
20210101212246,-1,1,36,2,2,72,5,-1,-1,-1,1,2,0,-1,-1,0,-1,1,-1,2,9984238.085985,-1,2021,-1.000000,600,0,0,0,0,0,0,0,0,0,75,765,0,0,0,0,0,0
20210101212256,-1,1,39,2,1,34,1,2,2,-1,2,1,1,1,192307,0,1,1,2,2,10891637.336363,40,2021,-1.000000,585,5,295,0,487,0,0,0,0,0,60,0,0,0,0,0,8,0
20210101212282,-1,1,43,2,1,52,1,2,-1,-1,2,1,0,1,100892,0,1,1,-1,7,7086842.667449,37,2021,-1.000000,600,500,0,0,0,0,0,0,0,0,100,150,0,0,90,0,0,0
20210101212301,-1,1,37,1,1,33,5,-1,2,-1,2,1,1,-1,-1,0,3,1,12,3,16664818.960618,-1,2021,-1.000000,1290,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0
20210101212308,-1,1,42,2,1,50,1,2,-1,-1,2,2,2,1,288461,0,-1,1,14,1,5517469.639584,40,2021,-1.000000,637,73,0,0,0,0,105,0,0,0,120,381,60,0,0,0,64,0
20210101212321,-1,1,39,2,1,77,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,7,3624472.330207,-1,2021,-1.000000,605,190,0,180,0,0,0,0,0,0,120,165,0,0,0,75,105,0
20210101212335,-1,1,44,2,1,30,1,2,2,-1,1,1,3,1,110769,0,1,1,0,1,3028102.160989,40,2021,-1.000000,535,55,255,0,0,0,0,0,0,0,110,190,0,235,0,0,60,0
20210110200250,-1,1,40,1,1,23,5,-1,1,2,1,-1,0,-1,-1,0,-1,3,-1,7,12079095.181546,-1,2021,-1.000000,630,255,0,0,0,0,0,0,0,0,90,360,75,0,0,0,0,30
20210110200265,-1,1,39,2,1,21,1,2,2,-1,1,-1,1,1,56000,0,-1,3,9,5,20379998.502420,40,2021,-1.000000,640,20,0,0,425,0,0,0,0,0,45,230,60,0,0,0,20,0
20210110200284,-1,1,42,2,1,21,5,-1,2,-1,1,-1,0,-1,-1,1,-1,3,-1,6,14878966.219399,-1,2021,-1.000000,810,0,0,90,0,0,0,0,0,0,50,475,0,0,0,0,15,0
20210110200680,-1,1,39,2,1,28,1,2,2,-1,1,-1,1,1,27000,0,-1,3,9,7,12124044.448964,40,2021,-1.000000,587,18,0,0,626,0,0,0,0,0,38,158,0,0,0,0,13,0
20210110200728,-1,2,37,2,1,79,5,-1,-1,-1,1,2,2,-1,-1,0,-1,1,6,7,4086217.117421,-1,2021,-1.000000,540,0,0,0,0,0,0,0,0,0,90,810,0,0,0,0,0,0
20210110201596,-1,1,42,1,4,30,1,2,2,-1,1,1,2,1,124800,0,1,1,2,7,6167592.390261,40,2021,-1.000000,430,70,370,0,0,0,0,0,0,0,70,500,0,0,0,0,0,0
20210110202105,-1,1,43,2,1,46,1,2,2,-1,2,-1,0,2,58333,0,-1,3,-1,7,4402694.474234,30,2021,-1.000000,630,30,0,0,0,180,20,0,0,0,45,405,0,60,0,0,60,10
20210110202257,-1,1,41,2,1,34,5,-1,2,-1,2,1,2,-1,-1,0,1,1,5,4,6302040.112527,-1,2021,-1.000000,655,185,400,0,0,0,0,0,0,0,95,45,0,0,0,0,0,60
20210111200012,-1,1,43,2,1,37,1,2,2,-1,2,-1,0,1,77145,0,-1,3,-1,1,14856503.613155,40,2021,-1.000000,475,90,0,0,635,0,0,0,0,0,30,210,0,0,0,0,0,0
20210111200028,-1,1,39,2,2,36,1,2,2,-1,1,-1,0,1,55500,0,-1,3,-1,7,9233226.108337,-4,2021,-1.000000,570,160,0,2,0,0,0,0,0,0,90,558,0,0,0,0,60,0
20210111200072,-1,1,32,2,1,61,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,3,11728296.959317,-1,2021,-1.000000,805,345,0,0,0,0,0,90,0,0,30,90,0,0,0,0,80,0
20210111200147,-1,1,39,2,1,24,3,-1,1,2,1,-1,1,-1,-1,0,-1,3,14,6,4041695.633929,-1,2021,-1.000000,855,0,0,0,0,0,0,0,0,0,0,0,0,0,585,0,0,0
20210111200165,-1,2,35,2,2,17,5,-1,1,1,1,-1,2,-1,-1,0,-1,3,5,5,12718731.087270,-1,2021,-1.000000,752,20,0,0,0,390,0,0,0,0,60,105,90,0,0,0,23,0
20210111200202,-1,2,35,2,1,16,5,-1,1,1,1,-1,3,-1,-1,0,-1,3,10,7,8517345.071496,-1,2021,-1.000000,780,35,0,0,0,0,0,0,0,0,40,585,0,0,0,0,0,0
20210111200213,-1,1,37,2,1,17,1,2,1,1,2,-1,1,2,10500,0,-1,3,17,6,22649943.260596,5,2021,-1.000000,415,0,0,0,0,528,15,0,0,0,60,317,60,0,0,0,45,0
20210111200229,-1,1,34,2,1,15,5,-1,1,1,2,-1,3,-1,-1,0,-1,3,0,7,8774629.966649,-1,2021,-1.000000,643,17,20,0,0,0,0,0,0,0,90,540,0,0,0,50,80,0
20210111200244,-1,1,43,1,1,23,1,2,2,-1,2,1,0,1,36000,0,1,1,-1,3,17119271.166915,40,2021,-1.000000,705,0,0,0,490,0,5,0,0,0,80,120,0,0,0,0,40,0
20210111200257,-1,1,43,2,1,23,1,2,2,-1,2,-1,1,2,44800,0,-1,3,11,3,17288887.488102,26,2021,-1.000000,675,0,0,0,450,0,0,0,0,0,60,230,0,0,0,0,25,0
20210111200262,-1,2,39,1,2,23,1,2,2,-1,2,-1,0,1,47500,0,-1,3,-1,7,9699127.376200,40,2021,-1.000000,499,60,0,10,570,0,15,0,0,0,20,60,0,0,0,120,86,0
20210111200277,-1,1,37,2,2,16,5,-1,1,1,1,-1,1,-1,-1,0,-1,3,16,7,6002976.920094,-1,2021,-1.000000,780,0,0,0,0,0,0,0,0,0,10,590,60,0,0,0,0,0
20210111200288,-1,1,39,2,2,24,1,2,2,-1,2,2,1,1,58000,0,-1,2,4,7,10542866.652202,40,2021,-1.000000,710,75,0,0,370,0,0,0,0,0,0,225,0,0,0,0,60,0
20210111200344,-1,1,36,2,1,16,5,-1,1,1,2,-1,3,-1,-1,0,-1,3,10,5,11041973.996844,-1,2021,-1.000000,585,60,90,0,0,360,0,0,0,0,105,150,0,0,0,90,0,0
20210111200508,-1,1,40,2,1,41,1,2,2,-1,1,-1,0,1,137500,0,-1,3,-1,5,6441664.154926,50,2021,-1.000000,405,15,0,0,740,0,0,0,0,0,0,230,0,0,0,0,50,0
20210111200509,-1,1,38,2,1,50,1,2,-1,-1,2,-1,0,2,-1,0,-1,3,-1,5,9147888.610523,24,2021,-1.000000,490,10,0,0,295,0,5,3,0,0,90,0,60,0,0,60,427,0
20210111200567,-1,1,44,2,2,27,1,2,2,-1,2,-1,0,1,75634,0,-1,3,-1,4,5739497.532575,40,2021,-1.000000,653,40,0,0,420,0,10,0,0,0,60,175,0,0,0,60,22,0
20210111200602,-1,1,39,1,1,77,5,-1,-1,-1,2,2,0,-1,-1,0,-1,1,-1,1,3296718.877653,-1,2021,-1.000000,480,225,0,0,0,0,60,0,0,0,30,625,0,0,0,0,20,0
20210111200611,-1,1,42,2,1,27,1,2,1,2,2,1,1,1,52650,0,1,1,6,3,8825762.030810,38,2021,-1.000000,462,85,95,0,480,0,0,1,0,0,30,240,0,0,0,0,47,0
20210111200644,-1,2,42,2,1,35,1,2,2,-1,2,-1,2,1,57692,0,-1,3,12,5,9170203.660053,38,2021,-1.000000,455,60,0,0,480,0,0,0,0,0,75,180,0,0,0,0,90,100
20210111200657,-1,1,35,1,1,37,1,2,2,-1,1,2,1,1,-1,0,-1,1,15,1,9196817.259870,40,2021,-1.000000,600,110,0,0,0,0,30,0,0,0,100,570,0,0,0,0,30,0
20210111200658,-1,3,44,2,1,53,1,2,-1,-1,2,-1,1,2,-1,0,-1,3,11,4,5624815.361782,-4,2021,-1.000000,620,510,30,0,60,0,0,0,0,0,45,85,30,0,0,0,30,30
20210111200666,-1,1,37,2,2,67,5,-1,-1,-1,2,2,0,-1,-1,1,-1,1,-1,6,8351971.102683,-1,2021,-1.000000,585,45,0,0,0,0,0,0,0,0,180,515,0,115,0,0,0,0
20210111200683,-1,1,39,1,1,33,5,-1,2,-1,2,2,3,-1,-1,0,-1,1,4,6,17986709.354794,-1,2021,-1.000000,720,300,10,0,0,0,120,0,0,0,100,60,0,0,0,0,130,0
20210111200685,-1,1,39,2,2,37,5,-1,2,-1,2,-1,0,-1,-1,0,-1,3,-1,7,11212920.746657,-1,2021,-1.000000,645,50,0,0,0,0,10,0,0,0,45,505,0,0,0,120,65,0
20210111200702,-1,1,39,2,2,27,5,-1,2,-1,1,-1,0,-1,-1,0,-1,3,-1,4,51702810.558359,-1,2021,-1.000000,540,30,0,0,0,0,0,345,0,0,60,345,0,0,0,0,120,0
20210111200719,-1,1,39,2,1,39,1,2,2,-1,2,-1,1,1,60000,0,-1,3,14,7,2400275.527194,40,2021,-1.000000,340,165,0,0,520,0,50,0,0,60,45,30,0,0,0,90,140,0
20210111200739,-1,1,40,2,1,39,1,2,2,-1,1,1,0,1,72000,0,1,2,-1,1,5435759.522002,40,2021,-1.000000,560,281,0,0,0,0,30,0,0,0,40,499,0,0,0,30,0,0
20210111200746,-1,1,39,2,3,43,1,2,2,-1,2,1,1,2,57000,0,1,1,1,3,10111044.665776,30,2021,-1.000000,660,70,275,10,0,0,60,0,0,0,45,270,0,0,0,0,50,0
20210111200765,-1,1,44,2,1,63,5,-1,-1,-1,1,2,0,-1,-1,0,-1,1,-1,4,24198404.796516,-1,2021,-1.000000,540,820,0,0,0,0,0,0,0,0,50,30,0,0,0,0,0,0
20210111200768,-1,1,43,2,2,40,1,1,1,2,2,-1,0,1,76923,0,-1,3,-1,7,6867245.524261,60,2021,-1.000000,635,43,0,3,0,0,75,75,0,0,30,442,0,0,0,0,137,0
20210111200782,-1,1,39,2,2,55,1,2,-1,-1,1,1,0,1,121500,0,1,2,-1,7,8097272.740264,70,2021,-1.000000,670,0,0,0,750,0,0,0,0,0,20,0,0,0,0,0,0,0
20210111200783,-1,1,39,2,1,40,1,2,2,-1,2,-1,2,1,288461,0,-1,3,7,5,7165137.264905,40,2021,-1.000000,470,210,105,0,345,0,0,0,0,0,60,125,0,0,0,0,85,40
20210111200807,-1,1,39,2,1,60,5,-1,-1,-1,2,2,0,-1,-1,0,-1,1,-1,7,4798520.720453,-1,2021,-1.000000,625,294,0,0,0,0,20,0,0,0,100,296,0,0,0,0,105,0
20210111200826,-1,1,43,2,1,44,5,-1,2,-1,2,1,3,-1,-1,0,1,1,11,5,11661743.372784,-1,2021,-1.000000,564,426,75,0,0,0,120,0,0,0,45,105,0,15,0,0,90,0
20210111200864,-1,1,46,2,4,28,1,2,1,2,2,1,1,1,50000,0,1,1,9,5,4260229.092057,40,2021,-1.000000,435,130,30,0,595,100,0,0,0,0,80,30,0,0,0,0,0,40
20210111200869,-1,1,43,1,1,43,1,2,2,-1,2,-1,2,1,288461,0,-1,3,5,1,2341239.624164,50,2021,-1.000000,660,96,0,0,0,0,90,0,0,0,70,406,0,0,0,0,118,0
20210111200893,-1,1,37,1,1,66,5,-1,-1,-1,1,1,1,-1,-1,0,2,1,15,7,11613630.971743,-1,2021,-1.000000,673,57,37,0,0,0,10,0,0,0,5,615,0,0,0,0,43,0
20210111200901,-1,1,41,2,1,36,1,2,2,-1,1,1,2,1,111538,0,1,1,5,1,2754204.414963,40,2021,-1.000000,750,400,30,0,0,0,0,0,0,0,110,120,30,0,0,0,0,0
20210111200953,-1,1,45,2,1,59,1,2,-1,-1,1,-1,0,1,-1,0,-1,3,-1,4,6254106.770560,50,2021,-1.000000,430,0,0,0,480,0,0,0,0,0,150,235,0,0,0,0,70,75
20210111200992,-1,1,42,2,1,38,2,2,2,-1,1,1,0,1,82000,0,1,1,-1,5,11276161.826050,43,2021,-1.000000,630,5,0,0,0,0,210,0,0,0,40,555,0,0,0,0,0,0
20210111201005,-1,1,33,1,1,63,5,-1,-1,-1,1,2,0,-1,-1,0,-1,1,-1,4,12295251.136940,-1,2021,-1.000000,700,30,0,0,0,0,0,0,0,0,75,515,120,0,0,0,0,0
20210111201032,-1,1,39,2,1,67,1,1,-1,-1,1,2,0,1,100000,0,-1,1,-1,7,7984910.900602,60,2021,-1.000000,480,330,0,0,180,0,0,0,0,0,90,360,0,0,0,0,0,0
20210111201068,-1,1,43,2,1,55,2,2,-1,-1,2,1,3,1,69230,0,1,1,6,1,3115563.278381,40,2021,-1.000000,600,365,160,0,0,0,0,0,0,0,90,180,45,0,0,0,0,0
20210111201069,-1,1,46,2,1,80,5,-1,-1,-1,1,2,0,-1,-1,0,-1,1,-1,3,11786638.318441,-1,2021,-1.000000,570,285,0,0,0,0,0,0,0,0,165,360,60,0,0,0,0,0
20210111201072,-1,1,42,2,1,54,1,2,-1,-1,2,1,1,1,163461,0,1,1,17,4,6607012.232813,35,2021,-1.000000,600,70,100,0,325,0,15,0,0,0,50,280,0,0,0,0,0,0
20210111201084,-1,1,42,2,1,61,2,2,-1,-1,2,1,0,1,201923,0,1,1,-1,1,3977050.117717,40,2021,-1.000000,600,480,0,0,0,0,0,0,0,0,120,180,0,0,0,60,0,0
20210111201112,-1,1,40,2,1,58,5,-1,-1,-1,2,2,0,-1,-1,0,-1,1,-1,1,6772954.858143,-1,2021,-1.000000,570,280,0,0,0,0,0,0,0,0,60,470,60,0,0,0,0,0
20210111201113,-1,1,43,2,1,56,1,2,-1,-1,1,2,0,1,168000,0,-1,1,-1,1,3561524.616943,40,2021,-1.000000,540,0,0,0,0,0,0,0,0,0,20,820,60,0,0,0,0,0
20210111201122,-1,1,39,2,4,58,1,2,-1,-1,2,1,0,1,40000,0,1,1,-1,6,25213022.788746,65,2021,-1.000000,750,90,0,0,560,0,0,0,0,0,20,0,0,0,0,0,20,0
20210111201128,-1,1,43,1,1,39,1,2,2,-1,1,1,2,1,153846,0,1,1,4,7,6200344.292138,40,2021,-1.000000,570,220,0,0,0,0,60,0,0,0,105,290,120,0,0,0,30,45
20210111201136,-1,1,44,2,2,39,1,2,2,-1,1,1,3,1,244230,0,1,1,2,5,22863720.184514,40,2021,-1.000000,490,160,0,0,600,0,0,0,0,0,100,50,0,0,0,0,40,0
20210111201140,-1,1,39,2,1,44,1,2,2,-1,1,1,1,1,192307,0,1,1,17,7,7454289.670031,50,2021,-1.000000,505,120,10,0,0,0,0,0,0,0,30,655,0,0,0,0,120,0
20210111201155,-1,1,40,2,2,59,1,2,-1,-1,1,1,0,1,260000,0,1,1,-1,7,7195174.202199,40,2021,-1.000000,555,60,0,0,0,0,0,0,0,0,150,585,90,0,0,0,0,0
20210111201178,-1,1,40,2,1,60,2,2,-1,-1,1,2,0,2,-1,0,-1,1,-1,6,10177756.525741,-4,2021,-1.000000,450,10,0,0,0,0,180,30,0,0,65,635,0,0,0,0,70,0
20210111201182,-1,2,39,2,1,37,1,2,2,-1,1,1,1,1,201923,0,2,1,0,4,16126497.961125,50,2021,-1.000000,480,0,120,0,640,0,0,0,0,0,80,60,0,0,0,0,60,0
20210111201194,-1,1,41,2,1,52,1,2,-1,-1,2,-1,0,2,70400,0,-1,3,-1,6,4672116.528412,32,2021,-1.000000,660,240,0,0,0,0,0,0,0,0,45,495,0,0,0,0,0,0
20210111201266,-1,1,39,1,1,64,1,2,-1,-1,2,1,0,2,29700,0,1,1,-1,2,15293644.812178,33,2021,-1.000000,510,60,0,0,555,0,0,0,0,0,30,255,0,0,0,0,30,0
20210111201275,-1,1,40,2,1,78,5,-1,-1,-1,1,-1,0,-1,-1,0,-1,3,-1,7,3538123.757145,-1,2021,-1.000000,570,75,0,0,0,0,7,0,0,0,15,749,0,0,0,0,24,0
20210111201281,-1,2,39,2,2,45,5,-1,1,2,2,-1,0,-1,-1,0,-1,3,-1,3,4595165.109664,-1,2021,-1.000000,630,0,0,0,0,0,0,0,0,0,30,780,0,0,0,0,0,0
20210111201288,-1,1,43,2,1,28,1,2,2,-1,2,1,0,1,50000,1,1,1,-1,6,12935535.177826,40,2021,-1.000000,610,30,0,0,555,0,0,0,0,0,30,170,0,0,0,45,0,0
20210111201319,-1,1,39,2,4,36,1,2,2,-1,1,2,3,1,67307,0,-1,1,3,7,6181890.390966,-4,2021,-1.000000,655,330,5,0,0,0,70,0,0,0,120,185,0,0,0,60,15,0
20210111201323,-1,1,43,2,1,27,1,2,2,-1,1,-1,0,1,76923,0,-1,3,-1,6,16721179.012840,40,2021,-1.000000,420,0,0,0,529,0,1,0,0,0,0,480,0,0,0,0,10,0
20210111201332,-1,1,43,2,8,85,5,-1,-1,-1,1,-1,0,-1,-1,0,-1,3,-1,2,5671814.305455,-1,2021,-1.000000,840,90,0,0,0,0,0,0,0,0,150,360,0,0,0,0,0,0
20210111201348,-1,1,43,2,1,33,1,2,2,-1,2,1,2,2,83333,0,1,1,3,4,6894687.745047,25,2021,-1.000000,480,70,310,0,400,0,5,0,0,0,40,60,30,0,15,0,30,0
20210111201349,-1,1,41,2,2,56,1,1,-1,-1,2,-1,0,1,40000,0,-1,3,-1,7,7982369.898618,72,2021,-1.000000,840,0,0,0,480,0,5,0,0,0,60,0,0,0,0,0,55,0
20210111201373,-1,2,39,2,1,80,5,-1,-1,-1,2,2,0,-1,-1,0,-1,1,-1,7,4381221.614921,-1,2021,-1.000000,767,18,0,0,0,0,50,0,0,0,80,240,0,0,0,0,285,0
20210111201374,-1,1,42,1,1,53,4,-1,-1,-1,1,1,0,-1,-1,0,1,1,-1,7,4790021.135213,-1,2021,-1.000000,540,150,0,0,0,0,40,0,0,0,60,380,0,0,0,0,270,0
20210111201383,-1,2,42,2,1,77,5,-1,-1,-1,1,2,0,-1,-1,0,-1,1,-1,1,2667799.858578,-1,2021,-1.000000,600,0,0,0,0,0,10,0,0,0,105,515,60,90,0,0,60,0
20210111201417,-1,1,43,2,1,53,1,1,-1,-1,2,1,1,1,75000,0,1,1,16,4,8055048.906425,53,2021,-1.000000,584,120,15,0,410,0,0,0,0,0,30,151,0,5,0,60,65,0
20210111201439,-1,1,43,2,1,67,5,-1,-1,-1,1,-1,0,-1,-1,0,-1,3,-1,3,5061525.901907,-1,2021,-1.000000,660,20,0,0,0,0,15,0,0,0,45,343,30,0,0,115,32,180
20210111201444,-1,2,43,2,1,53,1,2,-1,-1,1,1,0,1,80769,0,1,1,-1,7,3971871.673142,60,2021,-1.000000,305,120,0,5,480,0,60,0,0,0,30,360,0,0,0,0,80,0
20210111201457,-1,1,43,2,1,34,1,2,2,-1,2,1,1,2,115384,0,1,1,1,7,2812640.013117,25,2021,-1.000000,590,65,305,0,120,0,0,0,0,0,60,180,0,0,0,0,120,0
20210111201463,-1,1,39,2,2,53,1,2,-1,-1,2,-1,0,1,27000,0,-1,3,-1,7,3214344.795068,40,2021,-1.000000,495,140,0,0,364,0,0,0,0,0,46,225,0,0,0,120,50,0
20210111201473,-1,1,43,2,1,38,1,2,2,-1,1,1,3,1,105769,0,1,1,1,1,2765101.871443,40,2021,-1.000000,475,0,10,0,800,0,0,0,0,0,75,60,0,0,0,0,20,0
20210111201489,-1,2,40,2,1,61,5,-1,-1,-1,2,-1,0,-1,-1,0,-1,3,-1,1,2089880.372473,-1,2021,-1.000000,600,0,0,35,0,0,115,0,0,0,10,190,0,0,235,120,135,0
20210111201492,-1,1,40,1,1,31,1,2,1,2,1,-1,0,1,80000,0,-1,3,-1,7,4678054.786888,40,2021,-1.000000,540,0,0,0,0,0,0,0,0,0,35,865,0,0,0,0,0,0
20210111201498,-1,1,41,2,1,34,1,2,2,-1,2,1,2,1,170000,0,1,1,6,7,4159217.199158,40,2021,-1.000000,570,150,0,0,0,0,85,0,0,0,90,535,0,0,0,0,10,0
20210111201525,-1,1,39,1,1,36,1,2,2,-1,1,-1,0,2,-1,0,-1,3,-1,5,24884671.701280,21,2021,-1.000000,525,31,2,0,427,0,0,0,0,0,20,405,0,0,0,0,30,0
20210111201528,-1,1,39,2,1,76,5,-1,-1,-1,1,2,0,-1,-1,0,-1,1,-1,2,19859246.734902,-1,2021,-1.000000,480,180,0,0,0,0,45,0,0,0,40,650,0,0,0,0,45,0
20210111201538,-1,1,43,2,1,24,1,2,1,2,2,-1,0,2,17000,0,-1,3,-1,4,30343017.172557,20,2021,-1.000000,650,5,0,0,0,670,0,0,0,0,45,30,0,0,0,0,40,0
20210111201541,-1,1,43,2,1,32,1,2,2,-1,2,1,1,1,211538,0,1,1,1,5,6980508.445753,60,2021,-1.000000,465,0,125,0,690,0,5,0,0,0,60,20,0,0,0,0,75,0
20210111201542,-1,1,43,2,4,71,1,2,-1,-1,2,1,0,2,200000,0,1,1,-1,5,15446488.901617,30,2021,-1.000000,510,310,0,0,30,0,0,0,0,0,180,0,0,150,0,180,80,0
20210111201549,-1,1,39,2,1,37,1,2,2,-1,2,1,2,1,134615,0,1,1,5,7,5141416.545410,50,2021,-1.000000,465,170,50,0,0,0,5,0,0,0,30,570,0,0,0,0,150,0
20210111201573,-1,1,39,1,1,34,2,2,2,-1,1,1,2,1,72000,0,1,1,5,1,4087904.124613,40,2021,-1.000000,380,180,60,0,0,0,240,0,0,0,90,415,0,0,0,0,75,0
20210111201602,-1,1,39,2,1,38,1,2,2,-1,1,-1,3,1,99000,0,-1,3,2,1,3346891.917709,45,2021,-1.000000,500,60,0,0,590,0,0,0,0,0,40,230,0,0,0,0,20,0
20210111201628,-1,1,43,2,1,69,5,-1,-1,-1,1,2,1,-1,-1,0,-1,1,13,5,5780033.417148,-1,2021,-1.000000,570,125,70,0,0,0,5,0,0,0,70,350,30,0,0,0,80,140
20210111201630,-1,1,40,2,1,58,2,1,-1,-1,1,-1,0,1,59500,0,-1,3,-1,4,7160013.048276,38,2021,-1.000000,880,225,0,0,0,0,20,0,0,0,25,270,0,0,0,0,20,0
